,rule_id,rule,len_l,len_r,count_lhs,count_rhs,support,confidence,lift,rpf,conviction,lhs,rhs,itemset
2266,8417,"{('WHEELS_OFF', 'WHEELS_OFF_2'), ('WHEELS_ON', 'WHEELS_ON_2'), ('ARRIVAL_TIME', 'ARRIVAL_TIME_2'), ('DIVERTED', 0.0), ((('ARRIVAL_TIME', 'ARRIVAL_TIME_2'), ('DIVERTED', 0.0)}",2,2,13755,19697,0.13634,0.9912031988367866,5.03225465216422,0.1351406441294075,91.28658177151321,"(('WHEELS_OFF', 'WHEELS_OFF_2'), ('WHEELS_ON', 'WHEELS_ON_2'))","(('ARRIVAL_TIME', 'ARRIVAL_TIME_2'), ('DIVERTED', 0.0))","['WHEELS_OFF,WHEELS_OFF_2', 'DIVERTED,0.0', 'ARRIVAL_TIME,ARRIVAL_TIME_2', 'WHEELS_ON,WHEELS_ON_2']"
2267,8420,"{('ARRIVAL_TIME', 'ARRIVAL_TIME_2'), ('WHEELS_ON', 'WHEELS_ON_2'), ('DIVERTED', 0.0), ('WHEELS_OFF', 'WHEELS_OFF_2'), ((('DIVERTED', 0.0), ('WHEELS_OFF', 'WHEELS_OFF_2')}",2,2,19290,19722,0.13634,0.7067910834629342,3.583769817781838,0.09636389631933644,2.7379112707188282,"(('ARRIVAL_TIME', 'ARRIVAL_TIME_2'), ('WHEELS_ON', 'WHEELS_ON_2'))","(('DIVERTED', 0.0), ('WHEELS_OFF', 'WHEELS_OFF_2'))","['WHEELS_ON,WHEELS_ON_2', 'DIVERTED,0.0', 'WHEELS_OFF,WHEELS_OFF_2', 'ARRIVAL_TIME,ARRIVAL_TIME_2']"
2268,8426,"{('SCHEDULED_ARRIVAL', 'SCHEDULED_ARRIVAL_2'), ('SCHEDULED_DEPARTURE', 'SCHEDULED_DEPARTURE_2'), ('WHEELS_OFF', 'WHEELS_OFF_2'), ('ARRIVAL_TIME', 'ARRIVAL_TIME_2'), ((('ARRIVAL_TIME', 'ARRIVAL_TIME_2'),)",3,1,12717,19740,0.12145,0.9550208382480144,4.837998167416487,0.11598728080522136,17.843818134755516,"(('SCHEDULED_ARRIVAL', 'SCHEDULED_ARRIVAL_2'), ('SCHEDULED_DEPARTURE', 'SCHEDULED_DEPARTURE_2'), ('WHEELS_OFF', 'WHEELS_OFF_2'))","(('ARRIVAL_TIME', 'ARRIVAL_TIME_2'),)","['WHEELS_OFF,WHEELS_OFF_2', 'SCHEDULED_ARRIVAL,SCHEDULED_ARRIVAL_2', 'SCHEDULED_DEPARTURE,SCHEDULED_DEPARTURE_2', 'ARRIVAL_TIME,ARRIVAL_TIME_2']"
2269,8440,"{('SCHEDULED_ARRIVAL', 'SCHEDULED_ARRIVAL_2'), ('SCHEDULED_DEPARTURE', 'SCHEDULED_DEPARTURE_2'), ('WHEELS_ON', 'WHEELS_ON_2'), ('ARRIVAL_TIME', 'ARRIVAL_TIME_2'), ((('ARRIVAL_TIME', 'ARRIVAL_TIME_2'),)",3,1,12501,19740,0.12429,0.994240460763139,5.036679132538698,0.12357414686825054,139.351400805114,"(('SCHEDULED_ARRIVAL', 'SCHEDULED_ARRIVAL_2'), ('SCHEDULED_DEPARTURE', 'SCHEDULED_DEPARTURE_2'), ('WHEELS_ON', 'WHEELS_ON_2'))","(('ARRIVAL_TIME', 'ARRIVAL_TIME_2'),)","['WHEELS_ON,WHEELS_ON_2', 'SCHEDULED_ARRIVAL,SCHEDULED_ARRIVAL_2', 'SCHEDULED_DEPARTURE,SCHEDULED_DEPARTURE_2', 'ARRIVAL_TIME,ARRIVAL_TIME_2']"
2270,8454,"{('SCHEDULED_ARRIVAL', 'SCHEDULED_ARRIVAL_2'), ('WHEELS_OFF', 'WHEELS_OFF_2'), ('WHEELS_ON', 'WHEELS_ON_2'), ('ARRIVAL_TIME', 'ARRIVAL_TIME_2'), ((('ARRIVAL_TIME', 'ARRIVAL_TIME_2'),)",3,1,12781,19740,0.12717,0.9949925670917769,5.040489194993804,0.12653320475706126,160.28169611624446,"(('SCHEDULED_ARRIVAL', 'SCHEDULED_ARRIVAL_2'), ('WHEELS_OFF', 'WHEELS_OFF_2'), ('WHEELS_ON', 'WHEELS_ON_2'))","(('ARRIVAL_TIME', 'ARRIVAL_TIME_2'),)","['WHEELS_OFF,WHEELS_OFF_2', 'SCHEDULED_ARRIVAL,SCHEDULED_ARRIVAL_2', 'ARRIVAL_TIME,ARRIVAL_TIME_2', 'WHEELS_ON,WHEELS_ON_2']"
2271,8455,"{('ARRIVAL_TIME', 'ARRIVAL_TIME_2'), ('WHEELS_OFF', 'WHEELS_OFF_2'), ('WHEELS_ON', 'WHEELS_ON_2'), ('SCHEDULED_ARRIVAL', 'SCHEDULED_ARRIVAL_2'), ((('SCHEDULED_ARRIVAL', 'SCHEDULED_ARRIVAL_2'),)",3,1,13641,20187,0.12717,0.9322630305696064,4.618135585127093,0.11855588959753685,11.782782650726261,"(('ARRIVAL_TIME', 'ARRIVAL_TIME_2'), ('WHEELS_OFF', 'WHEELS_OFF_2'), ('WHEELS_ON', 'WHEELS_ON_2'))","(('SCHEDULED_ARRIVAL', 'SCHEDULED_ARRIVAL_2'),)","['WHEELS_OFF,WHEELS_OFF_2', 'WHEELS_ON,WHEELS_ON_2', 'SCHEDULED_ARRIVAL,SCHEDULED_ARRIVAL_2', 'ARRIVAL_TIME,ARRIVAL_TIME_2']"
2272,8456,"{('ARRIVAL_TIME', 'ARRIVAL_TIME_2'), ('SCHEDULED_ARRIVAL', 'SCHEDULED_ARRIVAL_2'), ('WHEELS_ON', 'WHEELS_ON_2'), ('WHEELS_OFF', 'WHEELS_OFF_2'), ((('WHEELS_OFF', 'WHEELS_OFF_2'),)",3,1,17777,19782,0.12717,0.7153625471114361,3.616229638618118,0.09097265511616133,2.818251741086944,"(('ARRIVAL_TIME', 'ARRIVAL_TIME_2'), ('SCHEDULED_ARRIVAL', 'SCHEDULED_ARRIVAL_2'), ('WHEELS_ON', 'WHEELS_ON_2'))","(('WHEELS_OFF', 'WHEELS_OFF_2'),)","['WHEELS_ON,WHEELS_ON_2', 'WHEELS_OFF,WHEELS_OFF_2', 'SCHEDULED_ARRIVAL,SCHEDULED_ARRIVAL_2', 'ARRIVAL_TIME,ARRIVAL_TIME_2']"
2273,8468,"{('SCHEDULED_DEPARTURE', 'SCHEDULED_DEPARTURE_2'), ('WHEELS_OFF', 'WHEELS_OFF_2'), ('WHEELS_ON', 'WHEELS_ON_2'), ('ARRIVAL_TIME', 'ARRIVAL_TIME_2'), ((('ARRIVAL_TIME', 'ARRIVAL_TIME_2'),)",3,1,12710,19740,0.12604,0.9916601101494886,5.023607447565799,0.12498884028324156,96.23627147959465,"(('SCHEDULED_DEPARTURE', 'SCHEDULED_DEPARTURE_2'), ('WHEELS_OFF', 'WHEELS_OFF_2'), ('WHEELS_ON', 'WHEELS_ON_2'))","(('ARRIVAL_TIME', 'ARRIVAL_TIME_2'),)","['WHEELS_OFF,WHEELS_OFF_2', 'ARRIVAL_TIME,ARRIVAL_TIME_2', 'SCHEDULED_DEPARTURE,SCHEDULED_DEPARTURE_2', 'WHEELS_ON,WHEELS_ON_2']"
2274,8469,"{('ARRIVAL_TIME', 'ARRIVAL_TIME_2'), ('WHEELS_OFF', 'WHEELS_OFF_2'), ('WHEELS_ON', 'WHEELS_ON_2'), ('SCHEDULED_DEPARTURE', 'SCHEDULED_DEPARTURE_2'), ((('SCHEDULED_DEPARTURE', 'SCHEDULED_DEPARTURE_2'),)",3,1,13641,19884,0.12604,0.9239791804119932,4.6468476182457925,0.11645833589912764,10.538691818940888,"(('ARRIVAL_TIME', 'ARRIVAL_TIME_2'), ('WHEELS_OFF', 'WHEELS_OFF_2'), ('WHEELS_ON', 'WHEELS_ON_2'))","(('SCHEDULED_DEPARTURE', 'SCHEDULED_DEPARTURE_2'),)","['WHEELS_OFF,WHEELS_OFF_2', 'WHEELS_ON,WHEELS_ON_2', 'SCHEDULED_DEPARTURE,SCHEDULED_DEPARTURE_2', 'ARRIVAL_TIME,ARRIVAL_TIME_2']"
2275,8470,"{('ARRIVAL_TIME', 'ARRIVAL_TIME_2'), ('SCHEDULED_DEPARTURE', 'SCHEDULED_DEPARTURE_2'), ('WHEELS_ON', 'WHEELS_ON_2'), ('WHEELS_OFF', 'WHEELS_OFF_2'), ((('WHEELS_OFF', 'WHEELS_OFF_2'),)",3,1,12980,19782,0.12604,0.9710323574730354,4.908666249484559,0.12238891833590139,27.69227670360169,"(('ARRIVAL_TIME', 'ARRIVAL_TIME_2'), ('SCHEDULED_DEPARTURE', 'SCHEDULED_DEPARTURE_2'), ('WHEELS_ON', 'WHEELS_ON_2'))","(('WHEELS_OFF', 'WHEELS_OFF_2'),)","['WHEELS_ON,WHEELS_ON_2', 'WHEELS_OFF,WHEELS_OFF_2', 'SCHEDULED_DEPARTURE,SCHEDULED_DEPARTURE_2', 'ARRIVAL_TIME,ARRIVAL_TIME_2']"
